Entity,Code,Year,Fossil fuels (TWh)
Oceania,,2012,1598.6636
Oceania,,2013,1605.2488
Oceania,,2014,1629.51
Oceania,,2015,1656.9485
Oceania,,2016,1646.886
Oceania,,2017,1657.5596
Oceania,,2018,1651.0715
Oceania,,2019,1698.2285
Oceania,,2020,1561.4177
Oceania,,2021,1528.1936
Oceania,,2022,1553.7289
Oman,OMN,1994,54.4814
Oman,OMN,1995,63.822674
Oman,OMN,1996,65.47451
Oman,OMN,1997,67.46645
Oman,OMN,1998,69.17986
Oman,OMN,1999,78.62099
Oman,OMN,2000,110.92367
Oman,OMN,2001,123.15935
Oman,OMN,2002,132.99884
Oman,OMN,2003,137.96097
Oman,OMN,2004,128.17462
Oman,OMN,2005,155.01062
Oman,OMN,2006,170.27194
Oman,OMN,2007,172.56381
Oman,OMN,2008,200.78442
Oman,OMN,2009,199.19772
Oman,OMN,2010,236.93103
Oman,OMN,2011,259.68335
Oman,OMN,2012,283.3029
Oman,OMN,2013,317.48157
Oman,OMN,2014,315.79437
Oman,OMN,2015,336.77472
Oman,OMN,2016,337.72717
Oman,OMN,2017,353.3363
Oman,OMN,2018,375.701
Oman,OMN,2019,373.0839
Oman,OMN,2020,358.27383
Oman,OMN,2021,391.50455
Oman,OMN,2022,411.18066
Pakistan,PAK,1965,75.7296
Pakistan,PAK,1966,76.345856
Pakistan,PAK,1967,84.02244
Pakistan,PAK,1968,94.878815
Pakistan,PAK,1969,94.8699
Pakistan,PAK,1970,94.313515
Pakistan,PAK,1971,84.820465
Pakistan,PAK,1972,77.08458
Pakistan,PAK,1973,82.058395
Pakistan,PAK,1974,89.535416
Pakistan,PAK,1975,92.56944
Pakistan,PAK,1976,93.277565
Pakistan,PAK,1977,99.948845
Pakistan,PAK,1978,104.34914
Pakistan,PAK,1979,114.329056
Pakistan,PAK,1980,128.24297
Pakistan,PAK,1981,138.45956
Pakistan,PAK,1982,152.03407
Pakistan,PAK,1983,159.60776
Pakistan,PAK,1984,169.57523
Pakistan,PAK,1985,178.54852
Pakistan,PAK,1986,192.92155
Pakistan,PAK,1987,210.10388
Pakistan,PAK,1988,224.25256
Pakistan,PAK,1989,240.32639
Pakistan,PAK,1990,253.78528
Pakistan,PAK,1991,268.44653
Pakistan,PAK,1992,279.48465
Pakistan,PAK,1993,310.30286
Pakistan,PAK,1994,324.05927
Pakistan,PAK,1995,341.93817
Pakistan,PAK,1996,363.17328
Pakistan,PAK,1997,367.0591
Pakistan,PAK,1998,381.44623
Pakistan,PAK,1999,409.90686
Pakistan,PAK,2000,426.19287
Pakistan,PAK,2001,432.74805
Pakistan,PAK,2002,446.1363
Pakistan,PAK,2003,479.96667
Pakistan,PAK,2004,537.40247
Pakistan,PAK,2005,551.60504
Pakistan,PAK,2006,588.3396
Pakistan,PAK,2007,628.5451
Pakistan,PAK,2008,646.45886
Pakistan,PAK,2009,650.48376
Pakistan,PAK,2010,651.21277
Pakistan,PAK,2011,645.356
Pakistan,PAK,2012,650.9927
Pakistan,PAK,2013,653.97424
Pakistan,PAK,2014,674.59045
Pakistan,PAK,2015,713.56506
Pakistan,PAK,2016,777.4762
Pakistan,PAK,2017,830.01013
Pakistan,PAK,2018,856.8611
Pakistan,PAK,2019,851.9175
Pakistan,PAK,2020,837.06714
Pakistan,PAK,2021,932.80273
Pakistan,PAK,2022,836.1299
Peru,PER,1965,47.24457
Peru,PER,1966,58.785244
Peru,PER,1967,59.00038
Peru,PER,1968,59.57736
Peru,PER,1969,59.19657
Peru,PER,1970,61.88384
Peru,PER,1971,62.419353
Peru,PER,1972,54.10742
Peru,PER,1973,62.15469
Peru,PER,1974,72.37125
Peru,PER,1975,76.651924
Peru,PER,1976,77.62773
Peru,PER,1977,77.72505
Peru,PER,1978,77.12342
Peru,PER,1979,79.46498
Peru,PER,1980,85.8509
Peru,PER,1981,88.42941
Peru,PER,1982,87.77924
Peru,PER,1983,74.48307
Peru,PER,1984,78.106224
Peru,PER,1985,74.29484
Peru,PER,1986,80.24539
Peru,PER,1987,88.03468
Peru,PER,1988,85.93717
Peru,PER,1989,76.42285
Peru,PER,1990,75.626114
Peru,PER,1991,71.74301
Peru,PER,1992,74.28
Peru,PER,1993,77.716446
Peru,PER,1994,84.738594
Peru,PER,1995,94.61228
Peru,PER,1996,97.60133
Peru,PER,1997,95.19983
Peru,PER,1998,97.80942
Peru,PER,1999,99.1913
Peru,PER,2000,99.01987
Peru,PER,2001,93.80348
Peru,PER,2002,96.15073
Peru,PER,2003,93.11637
Peru,PER,2004,106.28645
Peru,PER,2005,111.06189
Peru,PER,2006,107.815605
Peru,PER,2007,122.73756
Peru,PER,2008,138.52087
Peru,PER,2009,139.5307
Peru,PER,2010,165.21426
Peru,PER,2011,184.50938
Peru,PER,2012,190.21979
Peru,PER,2013,194.07632
Peru,PER,2014,199.36392
Peru,PER,2015,208.54565
Peru,PER,2016,225.29424
Peru,PER,2017,216.14867
Peru,PER,2018,224.70636
Peru,PER,2019,231.12837
Peru,PER,2020,184.7428
Peru,PER,2021,219.25327
Peru,PER,2022,242.4187
Philippines,PHL,1994,191.10579
Philippines,PHL,1995,222.70784
Philippines,PHL,1996,237.68967
Philippines,PHL,1997,263.8779
Philippines,PHL,1998,261.03598
Philippines,PHL,1999,251.92567
Philippines,PHL,2000,251.50208
Philippines,PHL,2001,250.42044
Philippines,PHL,2002,252.95193
Philippines,PHL,2003,261.58286
Philippines,PHL,2004,265.929
Philippines,PHL,2005,269.02124
Philippines,PHL,2006,248.1329
Philippines,PHL,2007,263.96155
Philippines,PHL,2008,269.62625
Philippines,PHL,2009,274.25897
Philippines,PHL,2010,290.13953
Philippines,PHL,2011,291.529
Philippines,PHL,2012,300.57547
Philippines,PHL,2013,328.35068
Philippines,PHL,2014,348.82248
Philippines,PHL,2015,384.36877
Philippines,PHL,2016,422.32153
Philippines,PHL,2017,465.89615
Philippines,PHL,2018,480.31967
Philippines,PHL,2019,499.77005
Philippines,PHL,2020,450.69183
Philippines,PHL,2021,477.34808
Philippines,PHL,2022,512.2544
Poland,POL,1965,773.32074
Poland,POL,1966,788.4074
Poland,POL,1967,811.3295
Poland,POL,1968,873.24493
Poland,POL,1969,933.4027
Poland,POL,1970,982.496
Poland,POL,1971,1014.1816
Poland,POL,1972,1069.8839
Poland,POL,1973,1090.0466
Poland,POL,1974,1124.2314
Poland,POL,1975,1213.7114
Poland,POL,1976,1280.0734
Poland,POL,1977,1333.7826
Poland,POL,1978,1400.7568
Poland,POL,1979,1422.1431
Poland,POL,1980,1487.8923
Poland,POL,1981,1341.2947
Poland,POL,1982,1367.6371
Poland,POL,1983,1373.2655
Poland,POL,1984,1428.652
Poland,POL,1985,1459.6986
Poland,POL,1986,1502.0049
Poland,POL,1987,1551.1069
Poland,POL,1988,1521.3033
Poland,POL,1989,1464.4366
Poland,POL,1990,1205.9641
Poland,POL,1991,1179.6852
Poland,POL,1992,1127.586
Poland,POL,1993,1127.2528
Poland,POL,1994,1077.8927
Poland,POL,1995,1102.9259
Poland,POL,1996,1157.8153
Poland,POL,1997,1146.1967
Poland,POL,1998,1096.6576
Poland,POL,1999,1075.7216
Poland,POL,2000,1010.57684
Poland,POL,2001,1002.1676
Poland,POL,2002,991.3861
Poland,POL,2003,1027.221
Poland,POL,2004,1031.9388
Poland,POL,2005,1052.26
Poland,POL,2006,1103.0348
Poland,POL,2007,1096.4136
Poland,POL,2008,1108.2928
Poland,POL,2009,1060.0883
Poland,POL,2010,1125.8989
Poland,POL,2011,1125.5137
Poland,POL,2012,1079.6759
Poland,POL,2013,1082.9036
Poland,POL,2014,1034.271
Poland,POL,2015,1039.33
Poland,POL,2016,1090.4602
Poland,POL,2017,1131.2434
Poland,POL,2018,1148.2764
Poland,POL,2019,1101.9427
Poland,POL,2020,1046.0571
Poland,POL,2021,1129.128
Poland,POL,2022,1086.0372
Portugal,PRT,1996,203.87631
Portugal,PRT,1997,212.08316
Portugal,PRT,1998,235.42966
Portugal,PRT,1999,257.99118
Portugal,PRT,2000,254.97513
Portugal,PRT,2001,251.08948
Portugal,PRT,2002,266.6142
Portugal,PRT,2003,251.62032
Portugal,PRT,2004,261.555
Portugal,PRT,2005,272.85782
Portugal,PRT,2006,248.88158
Portugal,PRT,2007,249.1106
Portugal,PRT,2008,243.31506
Portugal,PRT,2009,234.70938
Portugal,PRT,2010,221.51447
Portugal,PRT,2011,219.69902
Portugal,PRT,2012,208.10054
Portugal,PRT,2013,206.8649
Portugal,PRT,2014,207.50575
Portugal,PRT,2015,219.99551
Portugal,PRT,2016,220.30112
Portugal,PRT,2017,237.14981
Portugal,PRT,2018,224.92155
Portugal,PRT,2019,215.66975
Portugal,PRT,2020,181.31973
Portugal,PRT,2021,177.59512
Portugal,PRT,2022,183.07988
Qatar,QAT,2005,222.8612
Qatar,QAT,2012,442.68524
Qatar,QAT,2013,480.504
Qatar,QAT,2014,519.03577
Qatar,QAT,2015,591.82996
Qatar,QAT,2016,578.95483
Qatar,QAT,2017,560.6007
Qatar,QAT,2018,560.00836
Qatar,QAT,2019,583.5687
Qatar,QAT,2020,507.66663
Qatar,QAT,2021,535.63684
Qatar,QAT,2022,521.95337
Romania,ROU,1965,275.7491
Romania,ROU,1966,294.20938
Romania,ROU,1967,327.369
Romania,ROU,1968,348.36093
Romania,ROU,1969,399.25623
Romania,ROU,1970,423.8111
Romania,ROU,1971,445.2738
Romania,ROU,1972,461.56265
Romania,ROU,1973,503.5074
Romania,ROU,1974,504.43182
Romania,ROU,1975,549.83044
Romania,ROU,1976,598.37024
Romania,ROU,1977,632.3074
Romania,ROU,1978,679.3684
Romania,ROU,1979,691.28705
Romania,ROU,1980,694.4791
Romania,ROU,1981,695.92395
Romania,ROU,1982,692.22156
Romania,ROU,1983,692.5214
Romania,ROU,1984,683.50757
Romania,ROU,1985,677.31177
Romania,ROU,1986,698.11774
Romania,ROU,1987,723.97205
Romania,ROU,1988,727.4429
Romania,ROU,1989,732.0315
Romania,ROU,1990,701.46704
Romania,ROU,1991,581.3076
Romania,ROU,1992,516.0707
Romania,ROU,1993,497.4638
Romania,ROU,1994,466.27396
Romania,ROU,1995,505.44162
Romania,ROU,1996,500.88135
Romania,ROU,1997,456.19366
Romania,ROU,1998,407.92636
Romania,ROU,1999,352.33823
Romania,ROU,2000,361.15204
Romania,ROU,2001,365.91168
Romania,ROU,2002,379.02023
Romania,ROU,2003,389.12903
Romania,ROU,2004,394.38556
Romania,ROU,2005,385.1521
Romania,ROU,2006,399.99896
Romania,ROU,2007,384.52997
Romania,ROU,2008,372.5271
Romania,ROU,2009,318.53482
Romania,ROU,2010,310.25522
Romania,ROU,2011,330.32312
Romania,ROU,2012,319.74847
Romania,ROU,2013,279.87015
Romania,ROU,2014,280.51196
Romania,ROU,2015,279.72678
Romania,ROU,2016,278.23975
Romania,ROU,2017,291.52045
Romania,ROU,2018,294.5927
Romania,ROU,2019,289.2844
Romania,ROU,2020,270.51736
Romania,ROU,2021,284.9745
Romania,ROU,2022,267.64795
Russia,RUS,1985,8801.017
Russia,RUS,1986,8939.963
Russia,RUS,1987,9208.1875
Russia,RUS,1988,9359.675
Russia,RUS,1989,9396.659
Russia,RUS,1990,9246.796
Russia,RUS,1991,9100.9375
Russia,RUS,1992,8716.629
Russia,RUS,1993,8065.3857
Russia,RUS,1994,7340.464
Russia,RUS,1995,6898.247
Russia,RUS,1996,6647.377
Russia,RUS,1997,6237.438
Russia,RUS,1998,6234.794
Russia,RUS,1999,6265.9697
Russia,RUS,2000,6357.776
Russia,RUS,2001,6431.0176
Russia,RUS,2002,6427.9023
Russia,RUS,2003,6577.551
Russia,RUS,2004,6606.419
Russia,RUS,2005,6597.732
Russia,RUS,2006,6915.3154
Russia,RUS,2007,6942.0825
Russia,RUS,2008,7010.4805
Russia,RUS,2009,6595.961
Russia,RUS,2010,6897.1396
Russia,RUS,2011,7171.495
Russia,RUS,2012,7211.7544
Russia,RUS,2013,7086.4116
Russia,RUS,2014,7115.749
Russia,RUS,2015,6970.462
Russia,RUS,2016,7090.127
Russia,RUS,2017,7126.127
Russia,RUS,2018,7413.1973
Russia,RUS,2019,7330.662
Russia,RUS,2020,6961.0513
Russia,RUS,2021,7607.923
Russia,RUS,2022,6927.507
Saudi Arabia,SAU,1965,235.13954
Saudi Arabia,SAU,1966,238.3216
Saudi Arabia,SAU,1967,241.76488
Saudi Arabia,SAU,1968,245.51805
Saudi Arabia,SAU,1969,249.66277
Saudi Arabia,SAU,1970,262.85544
Saudi Arabia,SAU,1971,263.27188
Saudi Arabia,SAU,1972,282.16907
Saudi Arabia,SAU,1973,301.00037
Saudi Arabia,SAU,1974,319.35376
Saudi Arabia,SAU,1975,253.26083
Saudi Arabia,SAU,1976,292.79428
Saudi Arabia,SAU,1977,345.7625
Saudi Arabia,SAU,1978,385.33572
Saudi Arabia,SAU,1979,466.84326
Saudi Arabia,SAU,1980,419.9163
Saudi Arabia,SAU,1981,501.23672
Saudi Arabia,SAU,1982,551.8529
Saudi Arabia,SAU,1983,597.98206
Saudi Arabia,SAU,1984,715.298
Saudi Arabia,SAU,1985,729.73376
Saudi Arabia,SAU,1986,784.65894
Saudi Arabia,SAU,1987,831.73804
Saudi Arabia,SAU,1988,870.27454
Saudi Arabia,SAU,1989,856.5453
Saudi Arabia,SAU,1990,928.33704
Saudi Arabia,SAU,1991,972.4523
Saudi Arabia,SAU,1992,981.7563
Saudi Arabia,SAU,1993,1002.8502
Saudi Arabia,SAU,1994,1159.5803
Saudi Arabia,SAU,1995,1130.0059
Saudi Arabia,SAU,1996,1168.5529
Saudi Arabia,SAU,1997,1190.249
Saudi Arabia,SAU,1998,1252.5769
Saudi Arabia,SAU,1999,1275.4303
Saudi Arabia,SAU,2000,1334.8796
Saudi Arabia,SAU,2001,1422.3323
Saudi Arabia,SAU,2002,1481.3827
Saudi Arabia,SAU,2003,1569.1909
Saudi Arabia,SAU,2004,1702.4475
Saudi Arabia,SAU,2005,1811.106
Saudi Arabia,SAU,2006,1900.17
Saudi Arabia,SAU,2007,1944.057
Saudi Arabia,SAU,2008,2128.4622
Saudi Arabia,SAU,2009,2205.1365
Saudi Arabia,SAU,2010,2451.0952
Saudi Arabia,SAU,2011,2557.276
Saudi Arabia,SAU,2012,2714.1401
Saudi Arabia,SAU,2013,2731.1045
Saudi Arabia,SAU,2014,2931.5928
Saudi Arabia,SAU,2015,3056.5017
Saudi Arabia,SAU,2016,3179.7212
Saudi Arabia,SAU,2017,3181.6333
Saudi Arabia,SAU,2018,3101.2427
Saudi Arabia,SAU,2019,2972.7266
Saudi Arabia,SAU,2020,2890.368
Saudi Arabia,SAU,2021,2985.3584
Saudi Arabia,SAU,2022,3191.1372
Singapore,SGP,1992,297.8054
Singapore,SGP,1993,325.42984
Singapore,SGP,1994,372.30142
Singapore,SGP,1995,388.15878
Singapore,SGP,1996,391.69504
Singapore,SGP,1997,412.01855
Singapore,SGP,1998,417.72717
Singapore,SGP,1999,413.5441
Singapore,SGP,2000,442.23233
Singapore,SGP,2001,499.21057
Singapore,SGP,2002,480.73022
Singapore,SGP,2003,452.69366
Singapore,SGP,2004,507.77036
Singapore,SGP,2005,535.26324
Singapore,SGP,2006,589.4676
Singapore,SGP,2007,633.83057
Singapore,SGP,2008,675.97974
Singapore,SGP,2009,726.6395
Singapore,SGP,2010,771.43225
Singapore,SGP,2011,800.60815
Singapore,SGP,2012,802.28217
Singapore,SGP,2013,810.2039
Singapore,SGP,2014,825.8521
Singapore,SGP,2015,875.67865
Singapore,SGP,2016,923.95593
Singapore,SGP,2017,947.19574
Singapore,SGP,2018,948.04175
Singapore,SGP,2019,927.8118
Singapore,SGP,2020,908.6741
Singapore,SGP,2021,907.5505
Singapore,SGP,2022,873.99054
Slovakia,SVK,1965,100.26295
Slovakia,SVK,1966,104.28476
Slovakia,SVK,1967,105.766624
Slovakia,SVK,1968,117.73224
Slovakia,SVK,1969,124.26126
Slovakia,SVK,1970,135.9182
Slovakia,SVK,1971,147.55557
Slovakia,SVK,1972,155.18605
Slovakia,SVK,1973,161.64871
Slovakia,SVK,1974,166.98558
Slovakia,SVK,1975,176.63503
Slovakia,SVK,1976,182.71344
Slovakia,SVK,1977,192.19577
Slovakia,SVK,1978,202.71674
Slovakia,SVK,1979,203.82802
Slovakia,SVK,1980,199.54309
Slovakia,SVK,1981,196.96414
Slovakia,SVK,1982,193.34308
Slovakia,SVK,1983,192.77151
Slovakia,SVK,1984,207.15845
Slovakia,SVK,1985,206.78566
Slovakia,SVK,1986,199.39618
Slovakia,SVK,1987,204.57599
Slovakia,SVK,1988,206.4241
Slovakia,SVK,1989,207.37874
Slovakia,SVK,1990,208.64227
Slovakia,SVK,1991,184.85727
Slovakia,SVK,1992,176.66003
Slovakia,SVK,1993,167.13254
Slovakia,SVK,1994,158.22707
Slovakia,SVK,1995,162.86652
Slovakia,SVK,1996,166.78403
Slovakia,SVK,1997,163.88437
Slovakia,SVK,1998,164.57278
Slovakia,SVK,1999,160.84409
Slovakia,SVK,2000,157.79874
Slovakia,SVK,2001,161.03802
Slovakia,SVK,2002,160.24976
Slovakia,SVK,2003,159.7336
Slovakia,SVK,2004,156.05617
Slovakia,SVK,2005,164.04572
Slovakia,SVK,2006,156.7252
Slovakia,SVK,2007,150.20972
Slovakia,SVK,2008,153.30853
Slovakia,SVK,2009,139.6745
Slovakia,SVK,2010,148.79968
Slovakia,SVK,2011,141.41418
Slovakia,SVK,2012,132.59755
Slovakia,SVK,2013,134.54913
Slovakia,SVK,2014,121.68817
Slovakia,SVK,2015,125.020325
Slovakia,SVK,2016,126.514496
Slovakia,SVK,2017,136.099
Slovakia,SVK,2018,135.67352
Slovakia,SVK,2019,125.968155
Slovakia,SVK,2020,121.471115
Slovakia,SVK,2021,135.07193
Slovakia,SVK,2022,131.77066
Slovenia,SVN,1990,47.388844
Slovenia,SVN,1991,44.689255
Slovenia,SVN,1992,43.49163
Slovenia,SVN,1993,46.45835
Slovenia,SVN,1994,47.820854
Slovenia,SVN,1995,51.321053
Slovenia,SVN,1996,54.367287
Slovenia,SVN,1997,56.550663
Slovenia,SVN,1998,55.7128
Slovenia,SVN,1999,54.8474
Slovenia,SVN,2000,53.556305
Slovenia,SVN,2001,55.99178
Slovenia,SVN,2002,56.296413
Slovenia,SVN,2003,56.75701
Slovenia,SVN,2004,57.898277
Slovenia,SVN,2005,58.757935
Slovenia,SVN,2006,60.220512
Slovenia,SVN,2007,60.285892
Slovenia,SVN,2008,64.21757
Slovenia,SVN,2009,56.981194
Slovenia,SVN,2010,57.791183
Slovenia,SVN,2011,56.455215
Slovenia,SVN,2012,54.62937
Slovenia,SVN,2013,52.289368
Slovenia,SVN,2014,47.87574
Slovenia,SVN,2015,48.026012
Slovenia,SVN,2016,51.391228
Slovenia,SVN,2017,52.50236
Slovenia,SVN,2018,52.96601
Slovenia,SVN,2019,50.827538
Slovenia,SVN,2020,45.46699
Slovenia,SVN,2021,46.725586
Slovenia,SVN,2022,47.544563
South Africa,ZAF,1965,354.1191
South Africa,ZAF,1966,356.3225
South Africa,ZAF,1967,371.07794
South Africa,ZAF,1968,391.63696
South Africa,ZAF,1969,403.25266
South Africa,ZAF,1970,421.40396
South Africa,ZAF,1971,453.6952
South Africa,ZAF,1972,466.5632
South Africa,ZAF,1973,501.69214
South Africa,ZAF,1974,515.74725
South Africa,ZAF,1975,550.09576
South Africa,ZAF,1976,572.0545
South Africa,ZAF,1977,586.0117
South Africa,ZAF,1978,580.368
South Africa,ZAF,1979,601.7152
South Africa,ZAF,1980,642.93085
South Africa,ZAF,1981,747.03827
South Africa,ZAF,1982,805.7112
South Africa,ZAF,1983,817.6938
South Africa,ZAF,1984,882.72845
South Africa,ZAF,1985,897.6295
South Africa,ZAF,1986,901.9232
South Africa,ZAF,1987,924.1705
South Africa,ZAF,1988,1003.1756
South Africa,ZAF,1989,956.0697
South Africa,ZAF,1990,1002.7082
South Africa,ZAF,1991,990.4471
South Africa,ZAF,1992,998.45966
South Africa,ZAF,1993,1004.2401
South Africa,ZAF,1994,1038.6178
South Africa,ZAF,1995,1083.8854
South Africa,ZAF,1996,1102.259
South Africa,ZAF,1997,1123.0046
South Africa,ZAF,1998,1100.9786
South Africa,ZAF,1999,1144.544
South Africa,ZAF,2000,1143.6597
South Africa,ZAF,2001,1154.8802
South Africa,ZAF,2002,1119.4598
South Africa,ZAF,2003,1218.4147
South Africa,ZAF,2004,1331.142
South Africa,ZAF,2005,1263.0378
South Africa,ZAF,2006,1288.9866
South Africa,ZAF,2007,1321.1337
South Africa,ZAF,2008,1418.9346
South Africa,ZAF,2009,1412.9556
South Africa,ZAF,2010,1422.0035
South Africa,ZAF,2011,1400.2461
South Africa,ZAF,2012,1383.5504
South Africa,ZAF,2013,1386.2733
South Africa,ZAF,2014,1397.379
South Africa,ZAF,2015,1365.7781
South Africa,ZAF,2016,1418.46
South Africa,ZAF,2017,1404.5518
South Africa,ZAF,2018,1355.136
South Africa,ZAF,2019,1413.9213
South Africa,ZAF,2020,1323.1763
South Africa,ZAF,2021,1310.2933
South Africa,ZAF,2022,1261.5311
South America,,1965,951.7456
South America,,1966,1009.1333
South America,,1967,1043.5453
South America,,1968,1115.017
South America,,1969,1162.5598
South America,,1970,1202.7058
South America,,1971,1271.6033
South America,,1972,1348.5446
South America,,1973,1477.9265
South America,,1974,1569.0627
South America,,1975,1572.2484
South America,,1976,1673.394
South America,,1977,1761.8804
South America,,1978,1839.929
South America,,1979,1959.1222
South America,,1980,1996.0566
South America,,1981,1980.5214
South America,,1982,2001.3032
South America,,1983,1964.0083
South America,,1984,1984.4243
South America,,1985,2028.2168
South America,,1986,2151.4514
South America,,1987,2207.0059
South America,,1988,2276.481
South America,,1989,2307.414
South America,,1990,2291.0254
South America,,1991,2325.292
South America,,1992,2438.9727
South America,,1993,2499.0376
South America,,1994,2656.508
South America,,1995,2810.4062
South America,,1996,2933.2144
South America,,1997,3096.3662
South America,,1998,3231.026
South America,,1999,3245.9377
South America,,2000,3301.1807
South America,,2001,3324.0188
South America,,2002,3308.3992
South America,,2003,3299.7437
South America,,2004,3531.9336
South America,,2005,3608.0688
South America,,2006,3761.57
South America,,2007,3980.2102
South America,,2008,4089.0483
South America,,2009,3959.3606
South America,,2010,4260.282
South America,,2011,4407.4604
South America,,2012,4682.213
South America,,2013,4878.923
South America,,2014,4964.087
South America,,2015,4887.717
South America,,2016,4736.6904
South America,,2017,4725.8887
South America,,2018,4544.6562
South America,,2019,4390.093
South America,,2020,3904.612
South America,,2021,4456.204
South America,,2022,4511.959
South Korea,KOR,1986,610.9405
South Korea,KOR,1987,653.2073
South Korea,KOR,1988,747.04095
South Korea,KOR,1989,799.05786
South Korea,KOR,1990,902.1168
South Korea,KOR,1991,1035.5211
South Korea,KOR,1992,1190.1459
South Korea,KOR,1993,1313.6025
South Korea,KOR,1994,1434.6058
South Korea,KOR,1995,1557.7795
South Korea,KOR,1996,1722.2087
South Korea,KOR,1997,1903.8093
South Korea,KOR,1998,1681.3728
South Korea,KOR,1999,1818.5153
South Korea,KOR,2000,1924.5533
South Korea,KOR,2001,1976.8253
South Korea,KOR,2002,2062.4233
South Korea,KOR,2003,2107.5645
South Korea,KOR,2004,2166.3127
South Korea,KOR,2005,2212.2354
South Korea,KOR,2006,2252.4067
South Korea,KOR,2007,2348.8152
South Korea,KOR,2008,2374.351
South Korea,KOR,2009,2399.5547
South Korea,KOR,2010,2621.3225
South Korea,KOR,2011,2744.6448
South Korea,KOR,2012,2796.073
South Korea,KOR,2013,2833.1323
South Korea,KOR,2014,2811.3872
South Korea,KOR,2015,2843.49
South Korea,KOR,2016,2943.7886
South Korea,KOR,2017,3004.3665
South Korea,KOR,2018,3085.4875
South Korea,KOR,2019,3002.6992
South Korea,KOR,2020,2821.2075
South Korea,KOR,2021,2967.0486
South Korea,KOR,2022,2937.2605
South and Central America (EI),,1965,1234.4585
South and Central America (EI),,1966,1302.7028
South and Central America (EI),,1967,1350.3477
South and Central America (EI),,1968,1429.2958
South and Central America (EI),,1969,1485.7261
South and Central America (EI),,1970,1567.3805
South and Central America (EI),,1971,1643.8848
South and Central America (EI),,1972,1760.5175
South and Central America (EI),,1973,1927.9358
South and Central America (EI),,1974,2017.9562
South and Central America (EI),,1975,2008.0325
South and Central America (EI),,1976,2123.3262
South and Central America (EI),,1977,2235.3528
South and Central America (EI),,1978,2323.6826
South and Central America (EI),,1979,2447.9944
South and Central America (EI),,1980,2482.8003
South and Central America (EI),,1981,2475.7126
South and Central America (EI),,1982,2460.3628
South and Central America (EI),,1983,2411.9292
South and Central America (EI),,1984,2450.5276
South and Central America (EI),,1985,2473.5981
South and Central America (EI),,1986,2606.1394
South and Central America (EI),,1987,2676.3435
South and Central America (EI),,1988,2751.5168
South and Central America (EI),,1989,2802.122
South and Central America (EI),,1990,2789.1543
South and Central America (EI),,1991,2822.7903
South and Central America (EI),,1992,2935.9233
South and Central America (EI),,1993,3011.4004
South and Central America (EI),,1994,3200.6565
South and Central America (EI),,1995,3374.011
South and Central America (EI),,1996,3517.9717
South and Central America (EI),,1997,3714.0427
South and Central America (EI),,1998,3883.3247
South and Central America (EI),,1999,3893.9795
South and Central America (EI),,2000,4021.8523
South and Central America (EI),,2001,4088.851
South and Central America (EI),,2002,4089.3777
South and Central America (EI),,2003,4111.12
South and Central America (EI),,2004,4369.405
South and Central America (EI),,2005,4457.4297
South and Central America (EI),,2006,4669.4277
South and Central America (EI),,2007,4884.07
South and Central America (EI),,2008,4975.455
South and Central America (EI),,2009,4810.4297
South and Central America (EI),,2010,5124.4683
South and Central America (EI),,2011,5275.4233
South and Central America (EI),,2012,5545.116
South and Central America (EI),,2013,5736.5605
South and Central America (EI),,2014,5829.996
South and Central America (EI),,2015,5787.537
South and Central America (EI),,2016,5635.237
South and Central America (EI),,2017,5620.632
South and Central America (EI),,2018,5440.954
South and Central America (EI),,2019,5317.398
South and Central America (EI),,2020,4719.719
South and Central America (EI),,2021,5312.7383
South and Central America (EI),,2022,5383.2266
Spain,ESP,1969,397.36322
Spain,ESP,1970,443.86996
Spain,ESP,1971,480.79605
Spain,ESP,1972,511.00525
Spain,ESP,1973,584.99506
Spain,ESP,1974,606.32
Spain,ESP,1975,637.98816
Spain,ESP,1976,703.3886
Spain,ESP,1977,679.582
Spain,ESP,1978,677.89453
Spain,ESP,1979,725.7438
Spain,ESP,1980,783.7663
Spain,ESP,1981,800.8323
Spain,ESP,1982,789.497
Spain,ESP,1983,802.95746
Spain,ESP,1984,769.2243
Spain,ESP,1985,748.2418
Spain,ESP,1986,755.3446
Spain,ESP,1987,776.4862
Spain,ESP,1988,770.21686
Spain,ESP,1989,850.01526
Spain,ESP,1990,837.82996
Spain,ESP,1991,866.3473
Spain,ESP,1992,942.7359
Spain,ESP,1993,888.1298
Spain,ESP,1994,931.8254
Spain,ESP,1995,989.64343
Spain,ESP,1996,984.46796
Spain,ESP,1997,1069.7953
Spain,ESP,1998,1124.0068
Spain,ESP,1999,1195.437
Spain,ESP,2000,1244.0662
Spain,ESP,2001,1271.7705
Spain,ESP,2002,1334.4612
Spain,ESP,2003,1368.1029
Spain,ESP,2004,1444.0978
Spain,ESP,2005,1500.0077
Spain,ESP,2006,1491.931
Spain,ESP,2007,1529.8999
Spain,ESP,2008,1458.1388
Spain,ESP,2009,1312.6128
Spain,ESP,2010,1259.4968
Spain,ESP,2011,1265.2173
Spain,ESP,2012,1241.4958
Spain,ESP,2013,1121.1074
Spain,ESP,2014,1094.0911
Spain,ESP,2015,1151.1338
Spain,ESP,2016,1143.4977
Spain,ESP,2017,1207.5171
Spain,ESP,2018,1197.0514
Spain,ESP,2019,1167.4574
Spain,ESP,2020,974.3663
Spain,ESP,2021,1052.2076
