Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,sea_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged,Snow cover,Annual average,sea_ice_extent,ocean_heat_content_2000m,ocean_heat_content_700m
Antarctica,2011-04-16,-1029.63,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-05-02,,-1025.6157,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-05-15,-964.41,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-06-01,,-1039.7686,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-07-02,,-1049.6823,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-07-16,-909.93,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-08-01,,-1057.2489,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-08-14,-926.28,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-08-31,,-1064.1897,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-09-16,-837.98,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-10-01,,-1072.2601,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-10-15,-884.18,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-10-30,-879.89,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-10-31,,-1083.3859,,,,,,,,,,,,,,,,,,,,,
Antarctica,2011-11-30,,-1095.7721,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-01-01,-1147.68,-1110.0879,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-01-15,-1077.87,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-01-31,,-1128.5306,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-02-13,-1140.7,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-03-01,,-1150.6343,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-03-17,-1118.6,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-04-01,,-1172.2998,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-04-04,-1056.14,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-05-01,,-1191.3354,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-05-31,,-1206.8083,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-06-16,-1094.26,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-07-01,,-1219.4839,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-07-15,-1061.31,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-07-31,,-1233.9938,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-08-13,-982.1,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-08-30,,-1249.3354,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-09-11,-946.36,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-09-30,,-1265.4047,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-10-30,,-1283.1387,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-11-16,-1068.3,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-11-29,,-1301.0784,,,,,,,,,,,,,,,,,,,,,
Antarctica,2012-12-15,-1117.28,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-01-01,,-1319.4847,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-01-15,-1287.44,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-01-31,,-1340.0177,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-02-13,-1395.07,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-03-02,,-1362.5557,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-04-02,,-1383.1818,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-04-20,-1135.15,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-05-02,,-1402.4026,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-05-15,-1238.44,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-06-01,,-1419.7825,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-06-17,-1246.58,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-07-02,,-1436.3804,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-07-16,-1208.61,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-08-01,,-1456.0287,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-08-31,,-1479.5289,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-10-01,,-1507.2795,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-10-15,-1299.13,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-10-31,,-1536.8627,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-11-13,-1347.41,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-11-30,,-1563.6412,,,,,,,,,,,,,,,,,,,,,
Antarctica,2013-12-16,-1398,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-01-01,,-1589.2363,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-01-08,-1504.2,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-01-31,,-1615.5424,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-03-02,,-1640.4054,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-03-14,-1615.97,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-04-02,,-1662.2366,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-04-16,-1535.28,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-05-02,,-1681.7034,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-05-15,-1441.75,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-06-01,,-1699.0667,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-06-13,-1484.85,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-07-02,,-1715.6605,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-08-01,,-1733.4182,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-08-14,-1533.5,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-08-31,,-1753.4119,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-09-16,-1360.83,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-10-01,,-1776.3098,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-10-15,-1450.29,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-10-31,,-1800.6027,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-11-17,-1525.85,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2014-11-30,,-1824.29,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-01-01,,-1850.9236,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-01-22,-1827.36,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-01-31,,-1878.9559,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-02-13,-1903.51,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-03-02,,-1908.7958,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-03-14,-1873.22,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-04-02,,-1938.2953,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-04-16,-1851.66,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-04-27,-1777.77,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-05-02,,-1965.5066,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-06-01,,-1987.1279,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-07-02,,-2006.5266,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-07-13,-1743.11,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-08-01,,-2024.337,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-08-14,-1896.93,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-08-31,,-2041.0159,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-09-12,-1849.2,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-10-01,,-2057.504,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-10-31,,-2075.3623,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-11-30,,-2095.7478,,,,,,,,,,,,,,,,,,,,,
Antarctica,2015-12-23,-1893.45,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-01-01,,-2105.7605,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-01-15,-1916.52,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-01-31,,-2102.5295,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-02-13,-1992.84,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-03-01,,-2099.2986,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-03-17,-1928.48,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-04-01,,-2096.2834,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-05-01,,-2093.2686,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-05-18,-1790.89,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-05-31,,-2090.2534,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-06-16,-1774.67,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-07-01,,-2087.2385,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-07-15,-1654.52,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-07-31,,-2101.496,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-08-21,-1600.82,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-08-30,,-2115.7534,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-09-30,,-2130.011,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-10-30,,-2144.2686,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-11-27,-1671.06,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-11-29,,-2158.5261,,,,,,,,,,,,,,,,,,,,,
Antarctica,2016-12-22,-1585.09,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-01-01,,-2172.7834,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-01-22,-1604.8,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-01-31,,-2187.041,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-03-02,,-2201.2986,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-04-02,-1929.12,-2215.556,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-04-23,-1849.02,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-05-02,,-2229.8135,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-05-12,-1814.26,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-06-01,,-2244.071,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-06-10,-1812.56,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-07-02,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-08-31,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-10-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2017-11-30,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-01-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-03-02,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-04-02,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-06-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-06-13,-1982.53,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-07-02,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-07-09,-1997.66,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-08-31,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-10-01,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-10-30,-2256.76,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-11-13,-2221.66,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-11-30,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2018-12-16,-2274.75,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-01-15,-2365.49,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-02-13,-2408.64,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-03-14,-2312.66,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-04-16,-2132.21,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-05-15,-2184.59,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-06-13,-2276.78,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-07-16,-2181.26,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-08-14,-2226.83,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-09-16,-2102.5,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-10-15,-2285.44,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-11-13,-2346.33,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2019-12-16,-2392.61,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-01-15,-2701.78,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-02-13,-2807.34,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-03-17,-2627.62,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-04-15,-2535.11,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-05-14,-2456.72,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-06-16,-2424.33,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-07-15,-2357.15,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-08-13,-2249.69,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-09-15,-2437.63,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-10-14,-2537.64,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-11-12,-2587.65,,,,,,,,,,,,,,,,,,,,,,
Antarctica,2020-12-15,-2746,,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-01-01,,395.36554,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-01-31,,401.9655,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-03-01,,408.56552,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-04-01,,415.16553,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-05-01,,421.76553,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-05-31,,428.36554,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-07-01,,434.9655,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-07-31,,441.56552,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-08-30,,448.16553,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-09-30,,454.76553,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-10-30,,461.36554,,,,,,,,,,,,,,,,,,,,,
Greenland,1992-11-29,,467.9655,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-01-01,,461.67386,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-01-31,,455.3822,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-03-02,,449.0905,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-04-02,,442.79886,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-05-02,,436.5072,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-06-01,,430.2155,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-07-02,,423.92386,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-08-01,,417.6322,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-08-31,,411.3405,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-10-01,,405.04886,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-10-31,,398.7572,,,,,,,,,,,,,,,,,,,,,
Greenland,1993-11-30,,392.4655,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-01-01,,386.06552,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-01-31,,379.66553,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-03-02,,373.26553,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-04-02,,366.86554,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-05-02,,360.4655,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-06-01,,354.06552,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-07-02,,347.66553,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-08-01,,341.26553,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-08-31,,334.86554,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-10-01,,328.4655,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-10-31,,322.06552,,,,,,,,,,,,,,,,,,,,,
Greenland,1994-11-30,,315.66553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-01-01,,301.79053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-01-31,,287.91553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-03-02,,274.04053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-04-02,,260.16553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-05-02,,246.29053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-06-01,,232.41553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-07-02,,218.54053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-08-01,,204.66553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-08-31,,190.79053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-10-01,,176.91553,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-10-31,,163.04053,,,,,,,,,,,,,,,,,,,,,
Greenland,1995-11-30,,152.32718,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-01-01,,157.88896,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-01-31,,163.45074,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-03-01,,169.01254,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-04-01,,174.57433,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-05-01,,180.13611,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-05-31,,185.6979,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-07-01,,197.76326,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-07-31,,209.82861,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-08-30,,221.89395,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-09-30,,233.9593,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-10-30,,246.02466,,,,,,,,,,,,,,,,,,,,,
Greenland,1996-11-29,,258.09003,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-01-01,,262.8863,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-01-31,,267.68256,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-03-02,,272.47882,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-04-02,,277.2751,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-05-02,,282.07138,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-06-01,,286.86765,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-07-02,,287.699,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-08-01,,288.53033,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-08-31,,289.3617,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-10-01,,290.19305,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-10-31,,291.0244,,,,,,,,,,,,,,,,,,,,,
Greenland,1997-11-30,,291.85574,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-01-01,,281.16245,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-01-31,,270.46915,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-03-02,,259.77582,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-04-02,,249.08252,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-05-02,,238.38922,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-06-01,,227.6959,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-07-02,,213.62497,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-08-01,,199.55402,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-08-31,,185.48308,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-10-01,,171.41214,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-10-31,,157.34119,,,,,,,,,,,,,,,,,,,,,
Greenland,1998-11-30,,143.27025,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-01-01,,139.03638,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-01-31,,134.80252,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-03-02,,130.56865,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-04-02,,126.33479,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-05-02,,122.10093,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-06-01,,117.867065,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-07-02,,117.41417,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-08-01,,116.96127,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-08-31,,116.50838,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-10-01,,116.05547,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-10-31,,115.60258,,,,,,,,,,,,,,,,,,,,,
Greenland,1999-11-30,,115.14968,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-01-01,,113.678474,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-01-31,,112.207275,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-03-01,,110.73608,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-04-01,,109.26488,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-05-01,,107.79367,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-05-31,,106.32247,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-07-01,,102.10972,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-07-31,,97.89696,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-08-30,,93.684204,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-09-30,,89.47144,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-10-30,,85.25869,,,,,,,,,,,,,,,,,,,,,
Greenland,2000-11-29,,81.04593,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-01-01,,76.57612,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-01-31,,72.1063,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-03-02,,67.63648,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-04-02,,63.166668,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-05-02,,58.69685,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-06-01,,54.227036,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-07-02,,51.51509,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-08-01,,48.80315,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-08-31,,46.091206,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-10-01,,43.379265,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-10-31,,40.667324,,,,,,,,,,,,,,,,,,,,,
Greenland,2001-11-30,,37.95538,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-01-01,,28.466536,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-01-31,,18.97769,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-03-02,,9.488845,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-04-02,,0,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-04-16,0,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-05-02,,-9.488845,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-05-08,67.36,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-06-01,,-18.97769,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-07-02,,-31.26841,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-08-01,,-41.30858,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-08-14,-219.73,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-08-31,,-51.348747,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-09-16,-242.79,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-10-01,,-61.388912,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-10-15,-207.56,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-10-31,,-71.42908,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-11-13,-210.72,,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-11-30,,-81.469246,,,,,,,,,,,,,,,,,,,,,
Greenland,2002-12-16,-193.61,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-01-01,,-94.24797,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-01-15,-147.27,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-01-31,,-107.02669,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-02-13,-156.73,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-03-02,,-119.805405,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-03-14,-91.11,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-04-02,,-132.90434,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-04-16,-45.43,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-05-02,,-146.0033,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-05-12,-38.22,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-06-01,,-159.10223,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-07-02,,-172.30568,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-07-16,-215.04,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-08-01,,-185.50914,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-08-14,-350.92,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-08-31,,-200.75891,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-09-16,-393.05,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-10-01,,-216.00868,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-10-15,-390.32,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-10-31,,-231.25844,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-11-13,-393.16,,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-11-30,,-246.50821,,,,,,,,,,,,,,,,,,,,,
Greenland,2003-12-16,-352.75,,,,,,,,,,,,,,,,,,,,,,
Greenland,2004-01-01,,-261.84976,,,,,,,,,,,,,,,,,,,,,
Greenland,2004-01-08,-376.85,,,,,,,,,,,,,,,,,,,,,,
Greenland,2004-01-31,,-277.1913,,,,,,,,,,,,,,,,,,,,,
Greenland,2004-02-17,-383.96,,,,,,,,,,,,,,,,,,,,,,
